"peak_number","unique_id","compounds_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","day","month","mass_list_name","mass_list_match"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b10_a",27442909.8399025,7.3,"a","b10","29","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b10_b",11694298.82648,8.4,"b","b10","29","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b100_a",15897793.8408696,8.4,"a","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b100_b",12207774.4633595,7.3,"b","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b112_a",18871342.2112983,7.3,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b112_b",13126653.6035328,7.3,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b118_a",8190569.51483621,6.2,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b118_b",3776724.78328741,9.5,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b16_a",9645627.29587829,7.3,"a","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b16_b",5146753.95438565,6.2,"b","b16","1","2022-10","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b28_a",17397857.1200776,7.3,"a","b28","1","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b28_b",10228437.9721652,7.3,"b","b28","1","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b34_a",8812271.56426781,7.8,"a","b34","29","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b34_b",4189113.90228457,6.2,"b","b34","29","2022-11","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b4_a",19397964.914917,8.9,"a","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b4_b",11467776.7640099,7.8,"b","b4","1","2022-09","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b40_a",7259985.25709366,6.7,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b40_b",2587087.01850998,6.7,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b64_a",32071618.2233145,7.8,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b64_b",15708853.6946805,7.8,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b70_a",15742412.9389362,8.4,"a","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b70_b",8909584.89653868,6.2,"b","b70","29","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b82_a",18381231.0911034,7.8,"a","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b82_b",11727999.3358925,8.9,"b","b82","29","2023-03","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b88_a",23287362.2889466,8.4,"a","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b88_b",10033159.8842282,9.5,"b","b88","1","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b94_a",19956389.1722797,6.2,"a","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
8864,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol_21.75",1276,"2,14,15-trimethyltetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-ene-5,14-diol","C20 H32 O2","Full match","Partial match","Full match",0.46,304.24037,305.24767,21.75,32071618.2233145,8,95.7,87.3,"PreferredDDA","[M+H]+1","b94_b",10587209.4073538,7.3,"b","b94","29","2023-04","kps_psychoactive_substances_v2","Multiple matches found"
8892,"2,15-dimethyl-5-oxotetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadecan-14-yl acetate_19.816",34657,"2,15-dimethyl-5-oxotetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadecan-14-yl acetate","C21 H32 O3","Not the top hit","Invalid mass","Full match",0,332.23514,333.24239,19.816,1618990.71676198,4,82.9,65.7,"PreferredDDA","[M+H]+1","b64_a",1618990.71676198,5.1,"a","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
8892,"2,15-dimethyl-5-oxotetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadecan-14-yl acetate_19.816",34657,"2,15-dimethyl-5-oxotetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadecan-14-yl acetate","C21 H32 O3","Not the top hit","Invalid mass","Full match",0,332.23514,333.24239,19.816,1618990.71676198,4,82.9,65.7,"PreferredDDA","[M+H]+1","b64_b",1197409.92241382,7.5,"b","b64","1","2023-02","kps_psychoactive_substances_v2","Multiple matches found"
17319,"3ß-Hydroxy-5a-pregnan-20-one_20.238",30937,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",0.64,318.25608,319.26336,20.238,2580324.38507813,2,90.8,9.5,"PreferredDDA","[M+H]+1","b118_a",1610893.00433844,7.3,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17319,"3ß-Hydroxy-5a-pregnan-20-one_20.238",30937,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",0.64,318.25608,319.26336,20.238,2580324.38507813,2,90.8,9.5,"PreferredDDA","[M+H]+1","b118_b",1239187.09797228,6.4,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b100_a",3550980.05077155,6.7,"a","b100","1","2023-05","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b100_b",3455588.72646498,5.7,"b","b100","1","2023-05","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b112_a",6815319.56159269,6.2,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b112_b",4655065.64117221,6.2,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b118_a",3642179.96734228,5.7,"a","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b118_b",1356222.57343672,8,"b","b118","29","2023-06","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b130_a",4098334.11959306,6.2,"a","b130","29","2023-07","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b130_b",3059810.45126682,5.1,"b","b130","29","2023-07","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b4_a",2875374.59553932,5.1,"a","b4","1","2022-09","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b4_b",2279124.40847708,5.7,"b","b4","1","2022-09","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b40_a",1959617.66924954,6.2,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b40_b",856412.470144167,6.4,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b58_a",3740334.8619232,5.7,"a","b58","29","2023-01","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b58_b",2094108.73072136,6.2,"b","b58","29","2023-01","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b88_a",10364749.2309953,6.2,"a","b88","1","2023-04","kps_psychoactive_substances_v2","Single match found"
17311,"3ß-Hydroxy-5a-pregnan-20-one_20.806",8091,"3ß-Hydroxy-5a-pregnan-20-one","C21 H34 O2","Not the top hit","Partial match","Full match",-0.01,318.25588,319.26315,20.806,10364749.2309953,2,76.6,72.7,"PreferredDDA","[M+H]+1","b88_b",3887683.68046947,5.7,"b","b88","1","2023-04","kps_psychoactive_substances_v2","Single match found"
8158,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_16.778",14599,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Not the top hit","Partial match","Full match",0.77,288.20915,289.21642,16.778,2481648.70629552,4,89.8,82.3,"PreferredDDA","[M+H]+1","b112_a",2391526.92810788,5.7,"a","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
8158,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_16.778",14599,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Not the top hit","Partial match","Full match",0.77,288.20915,289.21642,16.778,2481648.70629552,4,89.8,82.3,"PreferredDDA","[M+H]+1","b112_b",736551.24561961,9.1,"b","b112","1","2023-06","kps_psychoactive_substances_v2","Multiple matches found"
8159,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_9.935",15967,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Full match","Invalid mass","Full match",0.6,288.2091,289.21638,9.935,403564.001914829,1,60.2,46.3,"PreferredDDA","[M+H]+1","b40_a",182526.991147867,7.9,"a","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
8159,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_9.935",15967,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Full match","Invalid mass","Full match",0.6,288.2091,289.21638,9.935,403564.001914829,1,60.2,46.3,"PreferredDDA","[M+H]+1","b40_b",136022.26920205,6.3,"b","b40","1","2022-12","kps_psychoactive_substances_v2","Multiple matches found"
8168,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_16.618",40142,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Full match","Partial match","Full match",0.58,288.2091,289.21637,16.618,1569704.01936908,4,82.9,51.7,"PreferredDDA","[M+H]+1","b130_a",1569704.01936908,5.7,"a","b130","29","2023-07","kps_psychoactive_substances_v2","Multiple matches found"
8168,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_16.618",40142,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Full match","Partial match","Full match",0.58,288.2091,289.21637,16.618,1569704.01936908,4,82.9,51.7,"PreferredDDA","[M+H]+1","b130_b",1284473.24007287,8,"b","b130","29","2023-07","kps_psychoactive_substances_v2","Multiple matches found"
8161,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one_16.911",23151,"15-ethyl-14-hydroxytetracyclo[8.7.0.0²,?.0¹¹,¹?]heptadec-6-en-5-one","C19 H28 O2","Not the top hit","Partial match","Full match",0.57,288.20909,289.21637,16.911,3862596.99507955,4,89.9,55.9,"PreferredDDA","[M+H]+1","b100_a",2806874.51508339,5.1,"a","b100","1","2023-05","kps_psychoactive_substances_v2","Multiple matches found"
